,id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str,place,retweet_count,favorite_count,user_description,user_created_at,user_time_zone,user_geo_enabled,user_protected,user_listed_count,user_verified,user_statuses_count,user_contributors_enabled,user_profile_image_url,user_profile_background_image_url,user_screen_name,user_favourites_count,user_following,possibly_sensitive,Dominant_Topic,Topic_Perc_Contrib,Keywords
20917,1038849008444342272,newsobserver,Anti-Silent Sam protesters criticize police response to Saturday's demonstration in Chapel Hill. #SilentSam #UNC https://t.co/XY5KAhwK2G,Sun Sep 09 17:57:59 +0000 2018,2018-09-09 18:57:59,,en,,,8942262,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/585965726240010240/qMqmiOdT_normal.jpg,209531.0,535.0,"Raleigh, N.C.",http://twitter.com/newsobserver/statuses/1038849008444342272,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[97,107]},{""text"":""UNC"",""indices"":[108,112]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/XY5KAhwK2G"",""expanded_url"":""http://bit.ly/2CCeYc5"",""display_url"":""bit.ly/2CCeYc5"",""indices"":[113,136]}]}",,19.0,16.0,"The News & Observer brings you the best news, sports, photos and video for Raleigh, Durham, Chapel Hill, Cary and central and eastern North Carolina.",Tue Sep 18 01:20:12 +0000 2007,,True,,2520.0,True,128340,,http://pbs.twimg.com/profile_images/585965726240010240/qMqmiOdT_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,newsobserver,1199.0,,,1.0,0.8482999801635742,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
15,1035351913666158593,newsobserver,"At least 3 people were arrested and pepper spray was deployed twice during tonight's tense scene near #SilentSam protests at @UNC  

https://t.co/LmJz4iRqYz",Fri Aug 31 02:21:46 +0000 2018,2018-08-31 03:21:46,,en,,,8942262,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/585965726240010240/qMqmiOdT_normal.jpg,209531.0,535.0,"Raleigh, N.C.",http://twitter.com/newsobserver/statuses/1035351913666158593,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[102,112]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UNC"",""name"":""UNC-Chapel Hill"",""id"":20683724,""id_str"":""20683724"",""indices"":[125,129]}],""urls"":[{""url"":""https://t.co/LmJz4iRqYz"",""expanded_url"":""http://bit.ly/2Po48Ip"",""display_url"":""bit.ly/2Po48Ip"",""indices"":[133,156]}]}",,26.0,15.0,"The News & Observer brings you the best news, sports, photos and video for Raleigh, Durham, Chapel Hill, Cary and central and eastern North Carolina.",Tue Sep 18 01:20:12 +0000 2007,,True,,2520.0,True,128340,,http://pbs.twimg.com/profile_images/585965726240010240/qMqmiOdT_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,newsobserver,1199.0,,,1.0,0.7279000282287598,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
17,902349166340317184,BegoniaArizona,"RT @thebirdhorse: Visited @silentsamsitin yesterday. An eloquent UNC student shared with us #SilentSam's violent history. Go sit, be involved, #SilenceSam. https://t.co/5M2s6EzmlE",Tue Aug 29 01:56:20 +0000 2017,2017-08-29 02:56:20,,en,,,866941982,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/928872990648836096/b2wOxFm6_normal.jpg,2813.0,4969.0,,http://twitter.com/BegoniaArizona/statuses/902349166340317184,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[92,102]}],""symbols"":[],""user_mentions"":[{""screen_name"":""thebirdhorse"",""name"":""the birdhorse"",""id"":3325028032,""id_str"":""3325028032"",""indices"":[3,16]},{""screen_name"":""silentsamsitin"",""name"":""Silent Sam Sit-In"",""id"":901142005715173400,""id_str"":""901142005715173376"",""indices"":[26,41]}],""urls"":[]}",,1.0,,"Rationalist, pragmatist, free thinker, person of faith. Gold star auntie. Independent voter.      In the beginning God dropped a beat #BlackLivesMatter",Sun Oct 07 20:48:08 +0000 2012,,,,443.0,,251887,,http://pbs.twimg.com/profile_images/928872990648836096/b2wOxFm6_normal.jpg,http://abs.twimg.com/images/themes/theme3/bg.gif,BegoniaArizona,201107.0,,,1.0,0.7232999801635742,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
16,1073677423303106561,eetheridge,"#SilentSam stays down, for now. https://t.co/6MNi4hPCch",Fri Dec 14 20:33:40 +0000 2018,2018-12-14 20:33:40,,en,,,7994912,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/530365846556663809/fp0hwAuP_normal.jpeg,946.0,1328.0,"West Village, NYC",http://twitter.com/eetheridge/statuses/1073677423303106561,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[0,10]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/6MNi4hPCch"",""expanded_url"":""https://twitter.com/dailytarheel/status/1073676763908243457"",""display_url"":""twitter.com/dailytarheel/s…"",""indices"":[32,55]}]}",,,1.0,Photographer and Freedom Rider chronicler. New edition of Breach of Peace: Portraits of the 1961 Freedom Riders is now out. https://t.co/ZhnDbgSoJt,Mon Aug 06 15:36:42 +0000 2007,,True,,29.0,,7804,,http://pbs.twimg.com/profile_images/530365846556663809/fp0hwAuP_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,eetheridge,3935.0,,,1.0,0.6998999714851379,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
12,1035325886667608065,positivelylu,News helicopters are back in Chapel Hill. #silentsam,Fri Aug 31 00:38:21 +0000 2018,2018-08-31 01:38:21,,en,,,55092652,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1200445530/744721963_6313e9ce33_b_normal.jpg,321.0,955.0,USA,http://twitter.com/positivelylu/statuses/1035325886667608065,"{""hashtags"":[{""text"":""silentsam"",""indices"":[42,52]}],""symbols"":[],""user_mentions"":[],""urls"":[]}","{country_code=US, country=United States, contained_within=[Ljava.lang.Object;@304523c5, full_name=Chapel Hill, NC, bounding_box={coordinates=[Ljava.lang.Object;@4a0984dd, type=Polygon}, place_type=city, name=Chapel Hill, attributes={}, id=23ebe811ea93fd41, url=https://api.twitter.com/1.1/geo/id/23ebe811ea93fd41.json}",1.0,2.0,"Passionate about health policy, healthy equity, & information science. MHA/MSIS candidate @uncpublichealth / @uncsils I work with @congreso_latino & ORH @ncdhhs",Thu Jul 09 01:07:30 +0000 2009,,True,,17.0,,4894,,http://pbs.twimg.com/profile_images/1200445530/744721963_6313e9ce33_b_normal.jpg,http://abs.twimg.com/images/themes/theme3/bg.gif,positivelylu,8239.0,,,1.0,0.6776999831199646,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
13,1043454401820667904,TuscapeD,I just ordered 2 t-shirts. Proceeds go to legal fund for #ChapelHill #antirasist #SilentSam @Move_Silent_Sam @SilentSamIAm https://t.co/py1RX1Bgq4,Sat Sep 22 10:58:10 +0000 2018,2018-09-22 11:58:10,,en,,,105508605,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1060147370594369536/O-pUp3fr_normal.jpg,191.0,381.0,Mtn protected by NC Ridge Law,http://twitter.com/TuscapeD/statuses/1043454401820667904,"{""hashtags"":[{""text"":""ChapelHill"",""indices"":[57,68]},{""text"":""antirasist"",""indices"":[69,80]},{""text"":""SilentSam"",""indices"":[81,91]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Move_Silent_Sam"",""name"":""Move Silent Sam"",""id"":902368662975385600,""id_str"":""902368662975385606"",""indices"":[92,108]},{""screen_name"":""SilentSamIAm"",""name"":""Silent Sam I Am"",""id"":913775281881612300,""id_str"":""913775281881612288"",""indices"":[109,122]}],""urls"":[{""url"":""https://t.co/py1RX1Bgq4"",""expanded_url"":""https://twitter.com/alldayrecords/status/1043268616316178432"",""display_url"":""twitter.com/alldayrecords/…"",""indices"":[123,146]}]}",,1.0,4.0,Following in the footsteps of reluctant revolutionary and radical pamphleteer Harmon Husband. 20 year resident of #HighCountry NC,Sat Jan 16 15:24:35 +0000 2010,,,,5.0,,7739,,http://pbs.twimg.com/profile_images/1060147370594369536/O-pUp3fr_normal.jpg,http://abs.twimg.com/images/themes/theme16/bg.gif,TuscapeD,12042.0,,,1.0,0.6743999719619751,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
18,930855519216193536,Robert_Smalls62,RT @Move_Silent_Sam: #SilentSam #UNCforAll #GDTBATH #UNCAlumni #GoHeels #SilenceSam https://t.co/A5IuCe6D4M,Wed Nov 15 17:50:24 +0000 2017,2017-11-15 17:50:24,,en,,,716149776165670912,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/716152385211600896/Oug8AcT3_normal.jpg,87.0,123.0,,http://twitter.com/Robert_Smalls62/statuses/930855519216193536,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[21,31]},{""text"":""UNCforAll"",""indices"":[32,42]},{""text"":""GDTBATH"",""indices"":[43,51]},{""text"":""UNCAlumni"",""indices"":[52,62]},{""text"":""GoHeels"",""indices"":[63,71]},{""text"":""SilenceSam"",""indices"":[72,83]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Move_Silent_Sam"",""name"":""Move Silent Sam"",""id"":902368662975385600,""id_str"":""902368662975385606"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":930850684999782400,""id_str"":""930850684999782408"",""indices"":[84,107],""media_url"":""http://pbs.twimg.com/media/DOsLxCJXUAgKrE9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DOsLxCJXUAgKrE9.jpg"",""url"":""https://t.co/A5IuCe6D4M"",""display_url"":""pic.twitter.com/A5IuCe6D4M"",""expanded_url"":""https://twitter.com/Move_Silent_Sam/status/930850689173114888/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":634,""h"":371,""resize"":""fit""},""large"":{""w"":634,""h"":371,""resize"":""fit""},""small"":{""w"":634,""h"":371,""resize"":""fit""}},""source_status_id"":930850689173114900,""source_status_id_str"":""930850689173114888"",""source_user_id"":902368662975385600,""source_user_id_str"":""902368662975385606""}]}",,2.0,,"Dear Confederates: I took your boat, your flag, and your cannons. I gave them to the Union, to aid in your defeat. Yours very truly, Robert.",Sat Apr 02 06:26:26 +0000 2016,,,,1.0,,1176,,http://pbs.twimg.com/profile_images/716152385211600896/Oug8AcT3_normal.jpg,,Robert_Smalls62,1680.0,,,1.0,0.6470000147819519,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
19,1095697719069429760,future_ghostt,"RT @Susan_Larson_TN: Why I joined the fight to destroy #Confederate #statues. 
#UNC student #MayaLittle explains why her #protest against ‘#SilentSam’ was a #rallyingcry for #black, #queer #WomensLiberation. #Women #Transgender #LGBTQIA 

https://t.co/cgx7kaLIu6",Wed Feb 13 14:54:27 +0000 2019,2019-02-13 14:54:27,,en,,,308191582,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1014650080211718144/3oM8aVSO_normal.jpg,149.0,915.0,"Texas, USA",http://twitter.com/future_ghostt/statuses/1095697719069429760,"{""hashtags"":[{""text"":""Confederate"",""indices"":[55,67]},{""text"":""statues"",""indices"":[68,76]},{""text"":""UNC"",""indices"":[79,83]},{""text"":""MayaLittle"",""indices"":[92,103]},{""text"":""protest"",""indices"":[121,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Susan_Larson_TN"",""name"":""Susan Larson"",""id"":970140879393579000,""id_str"":""970140879393579009"",""indices"":[3,19]}],""urls"":[]}",,2.0,,"overall, tired of injustice.",Tue May 31 00:13:54 +0000 2011,,,,2.0,,3211,,http://pbs.twimg.com/profile_images/1014650080211718144/3oM8aVSO_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,future_ghostt,3974.0,,,1.0,0.6399000287055969,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
11,900415580108357634,WNCN,Students remain at Confederate statue on #UNC's campus following protest https://t.co/AfS7tIXQJg #SilentSam https://t.co/azrv7J2nBt,Wed Aug 23 17:52:57 +0000 2017,2017-08-23 18:52:57,,en,,,2861771,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1038062395988606976/TgCkePVq_normal.jpg,40711.0,1551.0,North Carolina,http://twitter.com/WNCN/statuses/900415580108357634,"{""hashtags"":[{""text"":""UNC"",""indices"":[41,45]},{""text"":""SilentSam"",""indices"":[97,107]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/AfS7tIXQJg"",""expanded_url"":""http://wncn.tv/2irth9q"",""display_url"":""wncn.tv/2irth9q"",""indices"":[73,96]}],""media"":[{""id"":900415258120130600,""id_str"":""900415258120130561"",""indices"":[108,131],""media_url"":""http://pbs.twimg.com/media/DH7q6BqXkAEEp5S.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DH7q6BqXkAEEp5S.jpg"",""url"":""https://t.co/azrv7J2nBt"",""display_url"":""pic.twitter.com/azrv7J2nBt"",""expanded_url"":""https://twitter.com/WNCN/status/900415580108357634/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":793,""h"":509,""resize"":""fit""},""small"":{""w"":680,""h"":436,""resize"":""fit""},""large"":{""w"":793,""h"":509,""resize"":""fit""}}}]}",,,,"CBS 17 | News, weather and more for Raleigh, Durham and Fayetteville, North Carolina",Thu Mar 29 17:21:02 +0000 2007,,True,,1271.0,True,111395,,http://pbs.twimg.com/profile_images/1038062395988606976/TgCkePVq_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,WNCN,4271.0,,,1.0,0.6237999796867371,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
14,900111333902995456,LadyMoonDance,RT @ajjanavelnews: Zip-ties were just distributed to all officers within the barricade around #silentSam https://t.co/S3Zzx6sV9N,Tue Aug 22 21:43:59 +0000 2017,2017-08-22 22:43:59,,en,,,59997263,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/510544940225404929/sibZhFR9_normal.jpeg,40.0,77.0,"North Carolina, USA",http://twitter.com/LadyMoonDance/statuses/900111333902995456,"{""hashtags"":[{""text"":""silentSam"",""indices"":[94,104]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ajjanavelnews"",""name"":""AJ Janavel"",""id"":1325443106,""id_str"":""1325443106"",""indices"":[3,17]}],""urls"":[],""media"":[{""id"":900110012126818300,""id_str"":""900110012126818305"",""indices"":[105,128],""media_url"":""http://pbs.twimg.com/media/DH3VSXuXcAEj0EL.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DH3VSXuXcAEj0EL.jpg"",""url"":""https://t.co/S3Zzx6sV9N"",""display_url"":""pic.twitter.com/S3Zzx6sV9N"",""expanded_url"":""https://twitter.com/ajjanavelnews/status/900110021861703680/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""}},""source_status_id"":900110021861703700,""source_status_id_str"":""900110021861703680"",""source_user_id"":1325443106,""source_user_id_str"":""1325443106""}]}",,1.0,,"#Pagan Writer & Editor - My account for ""Guilty Pleasures"" TV Shows, Trivia, Contest Entries, etc.",Sat Jul 25 06:09:42 +0000 2009,,,,6.0,,1360,,http://pbs.twimg.com/profile_images/510544940225404929/sibZhFR9_normal.jpeg,http://abs.twimg.com/images/themes/theme9/bg.gif,LadyMoonDance,268.0,,,1.0,0.6136000156402588,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
10,1031889898624765952,TheMorningSpew,Perhaps the SocialJustice Warriors of UNC should have put their skills to better use by traveling to Chicago and toppling Silent Rahm. #SilentSam,Tue Aug 21 13:04:58 +0000 2018,2018-08-21 14:04:58,,en,,,369249722,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000462045788/8f13c02046f9d3015be2c82e88e8673f_normal.jpeg,18624.0,11182.0,Omnipresent,http://twitter.com/TheMorningSpew/statuses/1031889898624765952,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[135,145]}],""symbols"":[],""user_mentions"":[],""urls"":[]}",,4.0,7.0,"Politics, Satire & Spew - Sympathy RTs greatly appreciated",Wed Sep 07 01:21:50 +0000 2011,,True,,453.0,,293062,,http://pbs.twimg.com/profile_images/378800000462045788/8f13c02046f9d3015be2c82e88e8673f_normal.jpeg,http://abs.twimg.com/images/themes/theme13/bg.gif,TheMorningSpew,169520.0,,,1.0,0.612500011920929,"chapel_hill, move_silent_sam, rymiko_long, protest, chapel, hill, need_come, student, this, support_100"
5734,1075812406910013440,newsobserver,"RT @john_drescher: OPINION. Thirty years from now, we'll praise the UNC students who led the protests against #SilentSam, says #UNC prof. https://t.co/LrrVoi5tCE #ncpol #ncgov #confederate #ReadLocal",Thu Dec 20 17:57:20 +0000 2018,2018-12-20 17:57:20,,en,,,8942262,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/585965726240010240/qMqmiOdT_normal.jpg,209531.0,535.0,"Raleigh, N.C.",http://twitter.com/newsobserver/statuses/1075812406910013440,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[110,120]},{""text"":""UNC"",""indices"":[127,131]}],""symbols"":[],""user_mentions"":[{""screen_name"":""john_drescher"",""name"":""John Drescher"",""id"":305067455,""id_str"":""305067455"",""indices"":[3,17]}],""urls"":[]}",,18.0,,"The News & Observer brings you the best news, sports, photos and video for Raleigh, Durham, Chapel Hill, Cary and central and eastern North Carolina.",Tue Sep 18 01:20:12 +0000 2007,,True,,2520.0,True,128339,,http://pbs.twimg.com/profile_images/585965726240010240/qMqmiOdT_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,newsobserver,1199.0,,,0.0,0.9470999836921692,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
5865,1075089510055190528,john_drescher,"OPINION. Thirty years from now, we'll praise the UNC students who led the protests against #SilentSam, says #UNC prof. https://t.co/LrrVoi5tCE #ncpol #ncgov #confederate #ReadLocal",Tue Dec 18 18:04:48 +0000 2018,2018-12-18 18:04:48,,en,,,305067455,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1574486309/john_normal.jpg,3408.0,729.0,"Washington, DC",http://twitter.com/john_drescher/statuses/1075089510055190528,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[91,101]},{""text"":""UNC"",""indices"":[108,112]},{""text"":""ncpol"",""indices"":[143,149]},{""text"":""ncgov"",""indices"":[150,156]},{""text"":""confederate"",""indices"":[157,169]},{""text"":""ReadLocal"",""indices"":[170,180]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/LrrVoi5tCE"",""expanded_url"":""https://bit.ly/2GscOh0"",""display_url"":""bit.ly/2GscOh0"",""indices"":[119,142]}]}",,18.0,54.0,"National politics investigative and enterprise team, The Washington Post",Wed May 25 15:49:06 +0000 2011,,,,138.0,True,6883,,http://pbs.twimg.com/profile_images/1574486309/john_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,john_drescher,556.0,,,0.0,0.9358000159263611,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
3506,1085230475596230656,SoDaemmGood,"RT @janestancill: UNC Chancellor Carol Folt announced her resignation and the removal of the #SilentSam pedestal while the UNC Board of Governors was still in a closed session emergency meeting.
https://t.co/sRyrf691Uo",Tue Jan 15 17:41:22 +0000 2019,2019-01-15 17:41:22,,en,,,461773887,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1071997291010158598/Q6CT2__p_normal.jpg,245.0,318.0,"New Orleans, Louisiana",http://twitter.com/SoDaemmGood/statuses/1085230475596230656,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[93,103]}],""symbols"":[],""user_mentions"":[{""screen_name"":""janestancill"",""name"":""Jane Stancill"",""id"":21786089,""id_str"":""21786089"",""indices"":[3,16]}],""urls"":[]}",,88.0,,"Architectural designer, Tulane grad class of 2017, member of @PaperMonuments team. I like to read. I don't like the White supremacist imperialist patriarchy",Thu Jan 12 05:16:59 +0000 2012,,,,9.0,,5642,,http://pbs.twimg.com/profile_images/1071997291010158598/Q6CT2__p_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,SoDaemmGood,3848.0,,,0.0,0.9284999966621399,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
4765,1084937082441789441,janestancill,"UNC Chancellor Carol Folt announced her resignation and the removal of the #SilentSam pedestal while the UNC Board of Governors was still in a closed session emergency meeting.
https://t.co/sRyrf691Uo",Mon Jan 14 22:15:32 +0000 2019,2019-01-14 22:15:32,,en,,,21786089,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1724851185/image_normal.jpg,2736.0,617.0,Raleigh/Durham,http://twitter.com/janestancill/statuses/1084937082441789441,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[75,85]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/sRyrf691Uo"",""expanded_url"":""https://www.newsobserver.com/news/local/article224526250.html"",""display_url"":""newsobserver.com/news/local/art…"",""indices"":[177,200]}]}",,88.0,99.0,Education reporter at The News & Observer. Durhamite. Mom to 12th grader and rambunctious Jack-Rat terrier. Wahoo.,Tue Feb 24 19:26:01 +0000 2009,,True,,125.0,,5857,,http://pbs.twimg.com/profile_images/1724851185/image_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,janestancill,894.0,,,0.0,0.9265999794006348,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
17831,1052534914514649092,AdamHDomby,"RT @VirginiaBridges: An Orange County judge says #MayaLittle is GUILTY of  defacing #SilentSam but she entered a prayer for judgement, meaning no sentence will be entered. https://t.co/HhUz4KnN3a",Wed Oct 17 12:20:53 +0000 2018,2018-10-17 13:20:53,,en,,,789232424194572288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/919723792649375744/BbI__kWb_normal.jpg,2980.0,1209.0,"Charleston, SC",http://twitter.com/AdamHDomby/statuses/1052534914514649092,"{""hashtags"":[{""text"":""MayaLittle"",""indices"":[49,60]},{""text"":""SilentSam"",""indices"":[84,94]}],""symbols"":[],""user_mentions"":[{""screen_name"":""VirginiaBridges"",""name"":""Virginia Bridges"",""id"":56852425,""id_str"":""56852425"",""indices"":[3,19]}],""urls"":[]}",,23.0,,"Asst. Prof. of History at @CofC. I tweet about history, politics, & how the past informs politics. Also dog pics. Views are my own. #twitterstorian",Thu Oct 20 22:30:47 +0000 2016,,,,35.0,,7173,,http://pbs.twimg.com/profile_images/919723792649375744/BbI__kWb_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,AdamHDomby,6373.0,,,0.0,0.8901000022888184,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
23404,1036015078020210688,kelli___nicole,"RT @janestancill: BREAKING: #SilentSam will be moved to a new location, UNC Chancellor Carol Folt says",Sat Sep 01 22:16:57 +0000 2018,2018-09-01 23:16:57,,en,,,838483626115411968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1096572117372555264/vD4Fo0x3_normal.jpg,85.0,274.0,shua 1/4,http://twitter.com/kelli___nicole/statuses/1036015078020210688,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[28,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""janestancill"",""name"":""Jane Stancill"",""id"":21786089,""id_str"":""21786089"",""indices"":[3,16]}],""urls"":[]}",,68.0,,keep pounding(:,Sun Mar 05 20:17:29 +0000 2017,,,,,,5354,,http://pbs.twimg.com/profile_images/1096572117372555264/vD4Fo0x3_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,kelli___nicole,9251.0,,,0.0,0.8881999850273132,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
18258,1051941077207404545,VirginiaBridges,"An Orange County judge says #MayaLittle is GUILTY of  defacing #SilentSam but she entered a prayer for judgement, meaning no sentence will be entered. https://t.co/HhUz4KnN3a",Mon Oct 15 21:01:11 +0000 2018,2018-10-15 22:01:11,,en,56852425.0,VirginiaBridges,56852425,1.0519291504985293e+18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/623211486505250816/11C7P4vZ_normal.jpg,1936.0,876.0,"Durham, NC",http://twitter.com/VirginiaBridges/statuses/1051941077207404545,"{""hashtags"":[{""text"":""MayaLittle"",""indices"":[28,39]},{""text"":""SilentSam"",""indices"":[63,73]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1051936562022215700,""id_str"":""1051936562022215680"",""indices"":[151,174],""media_url"":""http://pbs.twimg.com/media/Dpk6utGUcAAWuUo.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Dpk6utGUcAAWuUo.jpg"",""url"":""https://t.co/HhUz4KnN3a"",""display_url"":""pic.twitter.com/HhUz4KnN3a"",""expanded_url"":""https://twitter.com/VirginiaBridges/status/1051941077207404545/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":806,""resize"":""fit""},""large"":{""w"":1787,""h"":1200,""resize"":""fit""},""small"":{""w"":680,""h"":457,""resize"":""fit""}}}]}",,23.0,32.0,"#Truecrime reporter for the @newsobserver and @TheHerald_Sun 
Tips? story ideas?
vbridges@heraldsun.com; 919-829-8924; Retweets aren't endorsements",Tue Jul 14 23:24:00 +0000 2009,,True,,111.0,True,6769,,http://pbs.twimg.com/profile_images/623211486505250816/11C7P4vZ_normal.jpg,http://abs.twimg.com/images/themes/theme4/bg.gif,VirginiaBridges,3461.0,,,0.0,0.8853999972343445,"statue, redtraccoon, wral, wralsarah, will, tear, say, still, history, monument"
